,Posted,Job Title,Company,LINK,Location
170,2022-11-14,Remote Python Developer Jobs,Turing,https://ro.linkedin.com/jobs/view/remote-python-developer-jobs-at-turing-3390704488?refId=DvZ1ZEAvAcCesnjgXp2m4A%3D%3D&trackingId=lKxC6tv9uCByPJMb03%2BDBA%3D%3D&position=21&pageNum=6&trk=public_jobs_jserp-result_search-card,Romania
171,2022-11-23,Web Developer Craiova,Empact,https://ro.linkedin.com/jobs/view/web-developer-craiova-at-empact-3329349817?refId=DvZ1ZEAvAcCesnjgXp2m4A%3D%3D&trackingId=z%2Bwh3h2Ir5adtiwEtBSrJw%3D%3D&position=22&pageNum=6&trk=public_jobs_jserp-result_search-card,"Craiova, Dolj, Romania"
172,2022-11-16,.Net Developer,Amdaris,https://ro.linkedin.com/jobs/view/net-developer-at-amdaris-3342822696?refId=DvZ1ZEAvAcCesnjgXp2m4A%3D%3D&trackingId=G8a1lLiQJdXGXypkcS7RqA%3D%3D&position=23&pageNum=6&trk=public_jobs_jserp-result_search-card,"Braşov, Romania"
173,2022-11-15,Full Stack Engineer,Extia,https://ro.linkedin.com/jobs/view/full-stack-engineer-at-extia-3361180778?refId=DvZ1ZEAvAcCesnjgXp2m4A%3D%3D&trackingId=7NMBwhkd0Ku8bglFWjusAg%3D%3D&position=24&pageNum=6&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
174,2022-11-14,Remote Python Developer Jobs,Turing,https://ro.linkedin.com/jobs/view/remote-python-developer-jobs-at-turing-3390707489?refId=DvZ1ZEAvAcCesnjgXp2m4A%3D%3D&trackingId=yqcogTPuGTzBvfyJzsmzKA%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card,Romania
175,2022-12-08,Full Stack Engineer,XWiki,https://ro.linkedin.com/jobs/view/full-stack-engineer-at-xwiki-3381899093?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=iQTqOm%2BDBA%2BaeM%2FvFYyC0g%3D%3D&position=1&pageNum=7&trk=public_jobs_jserp-result_search-card,"Iaşi, Romania"
176,2022-12-06,Linux C/C++ and Python Developer,Luxoft,https://ro.linkedin.com/jobs/view/linux-c-c%2B%2B-and-python-developer-at-luxoft-3390032446?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=2rfBOH8YWTamQRXhlym5Zw%3D%3D&position=2&pageNum=7&trk=public_jobs_jserp-result_search-card,Romania
177,2022-11-18,Linux C/C++ and Python Developer,Luxoft,https://ro.linkedin.com/jobs/view/linux-c-c%2B%2B-and-python-developer-at-luxoft-3366672387?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=RPpEBjmUULEYsdRe9cGlTw%3D%3D&position=3&pageNum=7&trk=public_jobs_jserp-result_search-card,"Galaţi, Galaţi, Romania"
178,2022-11-18,.Net Developer,Amdaris,https://ro.linkedin.com/jobs/view/net-developer-at-amdaris-3342825560?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=N1nvjVfDmeameJGu2ZgCvg%3D%3D&position=4&pageNum=7&trk=public_jobs_jserp-result_search-card,"Iaşi, Romania"
179,2022-11-14,Remote Python Developer Jobs,Turing,https://ro.linkedin.com/jobs/view/remote-python-developer-jobs-at-turing-3390598951?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=024TQg5lr09JR50N3Aw00g%3D%3D&position=5&pageNum=7&trk=public_jobs_jserp-result_search-card,Romania
180,2022-12-06,CRM - Front End Web Developer,Ubisoft Romania,https://ro.linkedin.com/jobs/view/crm-front-end-web-developer-at-ubisoft-romania-3357221167?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=xCjhgdgV3HTC%2BOLxP9F6UA%3D%3D&position=6&pageNum=7&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
181,2022-12-12,Fullstack Developer,E.ON Software Development,https://ro.linkedin.com/jobs/view/fullstack-developer-at-e-on-software-development-3397357822?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=Jz2q7hhnGUfqEm9beiEfCQ%3D%3D&position=7&pageNum=7&trk=public_jobs_jserp-result_search-card,"Iaşi, Romania"
182,2022-12-07,Front-end Web Developer (Book&Print),nShift,https://ro.linkedin.com/jobs/view/front-end-web-developer-book-print-at-nshift-3388305805?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=wC0899wFrZklxZltjrb9ig%3D%3D&position=8&pageNum=7&trk=public_jobs_jserp-result_search-card,Romania
183,2022-12-09,Back End Developer,SII Romania,https://ro.linkedin.com/jobs/view/back-end-developer-at-sii-romania-3247571881?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=EDrzw8BA3XNf%2FGHQd4c3tA%3D%3D&position=9&pageNum=7&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
184,2022-11-29,Full Stack Developer,Wipro Technologies,https://ro.linkedin.com/jobs/view/full-stack-developer-at-wipro-technologies-3375195665?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=%2F4TNcni4QxPFSZH7M%2FOWxA%3D%3D&position=10&pageNum=7&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
185,2022-12-09,Full Stack Developer,S&T Romania,https://ro.linkedin.com/jobs/view/full-stack-developer-at-s-t-romania-3383716783?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=92HHuEPJoeg8wO9Vm00SeA%3D%3D&position=11&pageNum=7&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
186,2022-11-18,Linux C/C++ and Python Developer,Luxoft,https://ro.linkedin.com/jobs/view/linux-c-c%2B%2B-and-python-developer-at-luxoft-3366672248?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=poiur%2Flh3rc4e6vuR9Cy%2Fw%3D%3D&position=12&pageNum=7&trk=public_jobs_jserp-result_search-card,"Cluj-Napoca, Cluj, Romania"
187,2022-11-14,Remote Python Developer Jobs,Turing,https://ro.linkedin.com/jobs/view/remote-python-developer-jobs-at-turing-3390702719?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=8VhgfFRLk8FanGNZb1bEnw%3D%3D&position=13&pageNum=7&trk=public_jobs_jserp-result_search-card,Romania
188,2022-11-14,Remote Python Developer Jobs,Turing,https://ro.linkedin.com/jobs/view/remote-python-developer-jobs-at-turing-3390706393?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=nc%2BIpyjhJiB2Ob1MX91WdQ%3D%3D&position=14&pageNum=7&trk=public_jobs_jserp-result_search-card,Romania
189,2022-11-14,Remote Python Developer Jobs,Turing,https://ro.linkedin.com/jobs/view/remote-python-developer-jobs-at-turing-3390703632?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=MY171rPc58s%2BTlhEoOvS7A%3D%3D&position=15&pageNum=7&trk=public_jobs_jserp-result_search-card,Romania
190,2022-11-18,Linux C/C++ and Python Developer,Luxoft,https://ro.linkedin.com/jobs/view/linux-c-c%2B%2B-and-python-developer-at-luxoft-3366670435?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=exocuU0hLly7wozG2znWpQ%3D%3D&position=16&pageNum=7&trk=public_jobs_jserp-result_search-card,"Sibiu, Sibiu, Romania"
191,2022-11-21,Full Stack Developer,Decathlon România,https://ro.linkedin.com/jobs/view/full-stack-developer-at-decathlon-rom%C3%A2nia-3369460921?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=Rc4dsGLysODVszHRktHdPQ%3D%3D&position=17&pageNum=7&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
192,2022-12-12,# 7842 - Senior FullStack Developer (Fully remote),Qualitest,https://ro.linkedin.com/jobs/view/%23-7842-senior-fullstack-developer-fully-remote-at-qualitest-3393493777?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=VY13aDxtpV99kn6KfaR9HQ%3D%3D&position=18&pageNum=7&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
193,2022-11-29,Full Stack Developer,ANA HR Human Resources Consulting,https://ro.linkedin.com/jobs/view/full-stack-developer-at-ana-hr-human-resources-consulting-3379790502?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=7Cnh%2BsiizrJ91A0hhghcJQ%3D%3D&position=19&pageNum=7&trk=public_jobs_jserp-result_search-card,Romania
194,2022-11-18,.Net Developer,Amdaris,https://ro.linkedin.com/jobs/view/net-developer-at-amdaris-3342826190?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=FE%2F5uiACo2EthtKmbg8GCA%3D%3D&position=20&pageNum=7&trk=public_jobs_jserp-result_search-card,"Cluj, Romania"
195,2022-11-18,Linux C/C++ and Python Developer,Luxoft,https://ro.linkedin.com/jobs/view/linux-c-c%2B%2B-and-python-developer-at-luxoft-3366671405?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=r9CTQoMQTntOG9Av7M1HVw%3D%3D&position=21&pageNum=7&trk=public_jobs_jserp-result_search-card,"Craiova, Dolj, Romania"
196,2022-11-18,JavaScript Full-Stack Developer,OSF Digital,https://ro.linkedin.com/jobs/view/javascript-full-stack-developer-at-osf-digital-3366507403?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=xz7f3FeHHbNuLlDuCyaZwA%3D%3D&position=22&pageNum=7&trk=public_jobs_jserp-result_search-card,Romania
197,2022-11-18,Linux C/C++ and Python Developer,Luxoft,https://ro.linkedin.com/jobs/view/linux-c-c%2B%2B-and-python-developer-at-luxoft-3366666846?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=2tKiOooKCZgpZtjMxt9Apg%3D%3D&position=23&pageNum=7&trk=public_jobs_jserp-result_search-card,"Iaşi, Iaşi, Romania"
198,2022-11-18,Linux C/C++ and Python Developer,Luxoft,https://ro.linkedin.com/jobs/view/linux-c-c%2B%2B-and-python-developer-at-luxoft-3366667975?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=xfMBDwGlXIUbyNOoC2VEsg%3D%3D&position=24&pageNum=7&trk=public_jobs_jserp-result_search-card,"Arad, Arad, Romania"
199,2022-12-12,"Back End Developer, Totogi (Remote) - $100,000/year USD",Crossover,https://ro.linkedin.com/jobs/view/back-end-developer-totogi-remote-%24100-000-year-usd-at-crossover-3387696770?refId=VLLjPWqGbEN5ZcFOzK%2BTJw%3D%3D&trackingId=Sv97iFfKDpyUjcFvi5IYOg%3D%3D&position=25&pageNum=7&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
200,2022-11-24,Full Stack Developer,ALTEN Delivery Center Romania,https://ro.linkedin.com/jobs/view/full-stack-developer-at-alten-delivery-center-romania-3333094668?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=WMrc7k8nTIIzFflezfsG5g%3D%3D&position=1&pageNum=8&trk=public_jobs_jserp-result_search-card,Romania
201,2022-11-21,Application Integration Developer,E.ON Software Development,https://ro.linkedin.com/jobs/view/application-integration-developer-at-e-on-software-development-3369445185?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=dLMrN7PRLIl0dxFpZU3Ahg%3D%3D&position=2&pageNum=8&trk=public_jobs_jserp-result_search-card,"Iaşi, Romania"
202,2022-11-24,Remote Python/Django Developer Jobs,Turing,https://ro.linkedin.com/jobs/view/remote-python-django-developer-jobs-at-turing-3390708493?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=vL7DLkGZlPP3q1QI8q%2B5Tw%3D%3D&position=3&pageNum=8&trk=public_jobs_jserp-result_search-card,Romania
203,2022-11-24,#7636 - Full-Stack .Net Developer (Fully-remote),Qualitest,https://ro.linkedin.com/jobs/view/%237636-full-stack-net-developer-fully-remote-at-qualitest-3388580065?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=vhSjdDsS9w2xCdJF9qFIzA%3D%3D&position=4&pageNum=8&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
204,2022-12-06,Web Full Stack Developer for Braking System,ZF Group,https://ro.linkedin.com/jobs/view/web-full-stack-developer-for-braking-system-at-zf-group-3359540428?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=rBchwJvk4pEzK8xM47RMTw%3D%3D&position=5&pageNum=8&trk=public_jobs_jserp-result_search-card,"Timişoara, Timiş, Romania"
205,2022-12-05,Senior Web Developer,Ubisoft Romania,https://ro.linkedin.com/jobs/view/senior-web-developer-at-ubisoft-romania-3385922996?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=USCcj7%2BGOTT7asKnwnjLQg%3D%3D&position=6&pageNum=8&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
206,2022-12-01,Full-stack Software Developer,Brillio,https://ro.linkedin.com/jobs/view/full-stack-software-developer-at-brillio-3380739735?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=vQTa9%2Fz6wr0r2AqoN1WeMA%3D%3D&position=7&pageNum=8&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
207,2022-11-14,Remote Python Developer Jobs,Turing,https://ro.linkedin.com/jobs/view/remote-python-developer-jobs-at-turing-3390702704?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=Gp3vJPL8Q0od90%2B1qT%2BGwA%3D%3D&position=8&pageNum=8&trk=public_jobs_jserp-result_search-card,Romania
208,2022-12-12,Full Stack Developer,ALTEN Romania,https://ro.linkedin.com/jobs/view/full-stack-developer-at-alten-romania-3361099390?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=XCW0oWmwomUPCI9db9jrLw%3D%3D&position=9&pageNum=8&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
209,2022-12-09,REMOTE Java Back-end Developer,ALTEN Romania,https://ro.linkedin.com/jobs/view/remote-java-back-end-developer-at-alten-romania-3393922330?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=%2B8qN3Ig1%2BMpB2Hq5AsEUcw%3D%3D&position=10&pageNum=8&trk=public_jobs_jserp-result_search-card,Romania
210,2022-12-07,Fullstack Software Engineer (Microsoft Teams),Microsoft,https://ro.linkedin.com/jobs/view/fullstack-software-engineer-microsoft-teams-at-microsoft-3388062732?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=zJqitYqmEJyd%2FTVIVBUcIg%3D%3D&position=11&pageNum=8&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
211,2022-11-17,Backend Developer,MassMutual Romania,https://ro.linkedin.com/jobs/view/backend-developer-at-massmutual-romania-3386174667?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=CAkEdXCzWBKq%2BHse5NgLPQ%3D%3D&position=12&pageNum=8&trk=public_jobs_jserp-result_search-card,"Cluj-Napoca, Cluj, Romania"
212,2022-11-18,.Net Developer,Amdaris,https://ro.linkedin.com/jobs/view/net-developer-at-amdaris-3342820961?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=bF1xEkE%2Be8VCdQFL3FKKXw%3D%3D&position=13&pageNum=8&trk=public_jobs_jserp-result_search-card,"Târgu Mureş, Mureş, Romania"
213,2022-12-13,Full Stack .NET Developer,TotalSoft,https://ro.linkedin.com/jobs/view/full-stack-net-developer-at-totalsoft-3399101986?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=xvLb1oeAPHoLuOdYq9b4hQ%3D%3D&position=14&pageNum=8&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
214,2022-12-07,"Back End, Front End & Full Stack Java Developers Required",Infosys,https://ro.linkedin.com/jobs/view/back-end-front-end-full-stack-java-developers-required-at-infosys-3388335633?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=Ayb5%2BdbPi%2BzmtyVX8EJ5Fw%3D%3D&position=15&pageNum=8&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
215,2022-12-07,Fullstack Software Engineer (Microsoft Teams),Microsoft,https://ro.linkedin.com/jobs/view/fullstack-software-engineer-microsoft-teams-at-microsoft-3388064193?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=Y0Pb82fwakqwMX5wN2NJ0w%3D%3D&position=16&pageNum=8&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
216,2022-11-18,Senior Software Engineer - Python/Golang - Kubernetes,Canonical,https://ro.linkedin.com/jobs/view/senior-software-engineer-python-golang-kubernetes-at-canonical-3362388539?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=HgjSbONhZ2r33Q6y0WYhQQ%3D%3D&position=17&pageNum=8&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
217,2022-11-23,FULL STACK DEVELOPER (NODE.JS & ANGULAR),Talent Matchmakers,https://ro.linkedin.com/jobs/view/full-stack-developer-node-js-angular-at-talent-matchmakers-3373488745?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=WIA%2BbisUhSG4H6E3Ra67Eg%3D%3D&position=18&pageNum=8&trk=public_jobs_jserp-result_search-card,Romania
218,2022-11-19,🧠 Fullstack Node.js Developer |🥇 Top U.S. Web Development Company | 🌎Europe |🏠 Remote!,Prometeo Talent - Recruitment services for high-growth tech companies.,https://ro.linkedin.com/jobs/view/%F0%9F%A7%A0-fullstack-node-js-developer-%F0%9F%A5%87-top-u-s-web-development-company-%F0%9F%8C%8Eeurope-%F0%9F%8F%A0-remote%21-at-prometeo-talent-recruitment-services-for-high-growth-tech-companies-3367414092?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=uNwGm58WwqvbY4iFeNiySw%3D%3D&position=19&pageNum=8&trk=public_jobs_jserp-result_search-card,"Cluj-Napoca, Cluj, Romania"
219,2022-12-12,ETL/DWH Developer,LSEG (London Stock Exchange Group),https://ro.linkedin.com/jobs/view/etl-dwh-developer-at-lseg-london-stock-exchange-group-3386978736?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=aMV8bsHImqs7VPTnVZhY%2BA%3D%3D&position=20&pageNum=8&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
220,2022-11-16,Senior Backend Engineer (Remote),Cartloop,https://ro.linkedin.com/jobs/view/senior-backend-engineer-remote-at-cartloop-3396753280?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=KiN%2FJgffOxlSkulQYt%2Bx%2FA%3D%3D&position=21&pageNum=8&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
221,2022-12-07,Fullstack Software Engineer (Microsoft Teams),Microsoft,https://ro.linkedin.com/jobs/view/fullstack-software-engineer-microsoft-teams-at-microsoft-3388066179?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=VsH6Q73K%2FXIlWkstwcfAAg%3D%3D&position=22&pageNum=8&trk=public_jobs_jserp-result_search-card,"Ilfov, Romania"
222,2022-11-15,Senior Data Warehouse Engineer,Ateliere Creative Technologies,https://ro.linkedin.com/jobs/view/senior-data-warehouse-engineer-at-ateliere-creative-technologies-3361497365?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=cRio52snGWDbZI1rxSxA6w%3D%3D&position=23&pageNum=8&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
223,2022-12-13,Full Stack .NET Developer,Roweb,https://ro.linkedin.com/jobs/view/full-stack-net-developer-at-roweb-3389235241?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=MRKQTQPyULFVxeQWj8syIw%3D%3D&position=24&pageNum=8&trk=public_jobs_jserp-result_search-card,Romania
224,2022-12-07,Fullstack Software Engineer (Microsoft Teams),Microsoft,https://ro.linkedin.com/jobs/view/fullstack-software-engineer-microsoft-teams-at-microsoft-3388068017?refId=4w3MS7E%2BI4DbjmjOLns2cw%3D%3D&trackingId=qEODKfMbqLWG4hUqXv4VKw%3D%3D&position=25&pageNum=8&trk=public_jobs_jserp-result_search-card,"Vâlcea, Romania"
225,2022-12-07,Fullstack Software Engineer (Microsoft Teams),Microsoft,https://ro.linkedin.com/jobs/view/fullstack-software-engineer-microsoft-teams-at-microsoft-3388062722?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=GHlojuqQ0OfGB4WdN67cyA%3D%3D&position=1&pageNum=9&trk=public_jobs_jserp-result_search-card,"Buzău, Buzău, Romania"
226,2022-11-28,Senior Web Developer,BlueMatrix,https://ro.linkedin.com/jobs/view/senior-web-developer-at-bluematrix-3374694263?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=CBhM5y40COriLG%2FEtIEePg%3D%3D&position=2&pageNum=9&trk=public_jobs_jserp-result_search-card,"Timişoara, Timiş, Romania"
227,2022-12-05,Full Stack .NET Developer,GENOS,https://ro.linkedin.com/jobs/view/full-stack-net-developer-at-genos-3260311389?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=Ni1g3CIpND5N%2BMM2MEdrdQ%3D%3D&position=3&pageNum=9&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
228,2022-12-07,Fullstack Software Engineer (Microsoft Teams),Microsoft,https://ro.linkedin.com/jobs/view/fullstack-software-engineer-microsoft-teams-at-microsoft-3388065202?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=w9Qxn8xhWf84qcdhKFvJ8Q%3D%3D&position=4&pageNum=9&trk=public_jobs_jserp-result_search-card,"Prahova, Romania"
229,2022-12-07,Fullstack Software Engineer (Microsoft Teams),Microsoft,https://ro.linkedin.com/jobs/view/fullstack-software-engineer-microsoft-teams-at-microsoft-3388063596?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=%2BUzuj3KioT5O%2FT%2FvPTo24Q%3D%3D&position=5&pageNum=9&trk=public_jobs_jserp-result_search-card,"Vrancea, Romania"
230,2022-12-13,Senior Frontend Developer,MRM,https://ro.linkedin.com/jobs/view/senior-frontend-developer-at-mrm-3394127071?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=qjg64t0X9UoTngehAHoJ5g%3D%3D&position=6&pageNum=9&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
231,2022-12-05,Fullstack Developer (Java),NN,https://ro.linkedin.com/jobs/view/fullstack-developer-java-at-nn-3378111324?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=YwdbN7UbKEi%2BSTHA3bHgkQ%3D%3D&position=7&pageNum=9&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
232,2022-11-19,🧠 Fullstack Node.js Developer |🥇 Top U.S. Web Development Company | 🌎Europe |🏠 Remote!,Prometeo Talent - Recruitment services for high-growth tech companies.,https://ro.linkedin.com/jobs/view/%F0%9F%A7%A0-fullstack-node-js-developer-%F0%9F%A5%87-top-u-s-web-development-company-%F0%9F%8C%8Eeurope-%F0%9F%8F%A0-remote%21-at-prometeo-talent-recruitment-services-for-high-growth-tech-companies-3367414110?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=CzOQ1kIPZNX1553MljXiJg%3D%3D&position=8&pageNum=9&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
233,2022-11-16,Lead Java Backend Engineer - dbSIS / Kraken,Deutsche Bank,https://ro.linkedin.com/jobs/view/lead-java-backend-engineer-dbsis-kraken-at-deutsche-bank-3362737115?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=xTfrRo8%2BrZMxb19UM19muQ%3D%3D&position=9&pageNum=9&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
234,2022-11-22,DotNet Full Stack Engineer,Nagarro,https://ro.linkedin.com/jobs/view/dotnet-full-stack-engineer-at-nagarro-3332547386?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=C8d9WQ3cUr3E9KUdpKhrnw%3D%3D&position=10&pageNum=9&trk=public_jobs_jserp-result_search-card,Romania
235,2022-11-15,.NET Backend Engineer (SRE Team),GENOS,https://ro.linkedin.com/jobs/view/net-backend-engineer-sre-team-at-genos-3361264086?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=sz5%2FFY8rWguhp5wpjU3jHg%3D%3D&position=11&pageNum=9&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
236,2022-12-07,Python QA Engineer with Networking,Luxoft,https://ro.linkedin.com/jobs/view/python-qa-engineer-with-networking-at-luxoft-3329532062?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=iQ52vyiO6eJRrSJBgSCSLA%3D%3D&position=12&pageNum=9&trk=public_jobs_jserp-result_search-card,Romania
237,2022-12-09,Java Full Stack Developer,Accenture Romania,https://ro.linkedin.com/jobs/view/java-full-stack-developer-at-accenture-romania-3334670767?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=Hh%2FNSWMQPep5UjvMfk9jUA%3D%3D&position=13&pageNum=9&trk=public_jobs_jserp-result_search-card,Romania
238,2022-11-18,Senior Software Engineer - Python/Golang - Kubernetes,Canonical,https://ro.linkedin.com/jobs/view/senior-software-engineer-python-golang-kubernetes-at-canonical-3362384907?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=WfDs8%2F%2FerRiFHgg6pUsf%2BA%3D%3D&position=14&pageNum=9&trk=public_jobs_jserp-result_search-card,"Cluj-Napoca, Cluj, Romania"
239,2022-11-17,.NET Full Stack Developer - remote,The Access Group,https://ro.linkedin.com/jobs/view/net-full-stack-developer-remote-at-the-access-group-3363863737?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=6ZcMCGklFGnUWhlaIpHjHg%3D%3D&position=15&pageNum=9&trk=public_jobs_jserp-result_search-card,"Cluj, Romania"
240,2022-12-06,Software Engineer III (Full Stack Developer),AdsWizz,https://ro.linkedin.com/jobs/view/software-engineer-iii-full-stack-developer-at-adswizz-3293698190?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=MnriJiv7bOaXOCOh2yi93w%3D%3D&position=16&pageNum=9&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
241,2022-12-04,SW Engineer - Backend (Orion),Aera Technology,https://ro.linkedin.com/jobs/view/sw-engineer-backend-orion-at-aera-technology-3295762184?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=S5SVI6HeX5mf7vHHTv3VLQ%3D%3D&position=17&pageNum=9&trk=public_jobs_jserp-result_search-card,"Bucharest, Bucharest, Romania"
242,2022-11-25,Full Stack Engineer,East Wolf,https://ro.linkedin.com/jobs/view/full-stack-engineer-at-east-wolf-3371509455?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=iCF%2F%2FCiknSGylIJXMGSVXw%3D%3D&position=18&pageNum=9&trk=public_jobs_jserp-result_search-card,"Bucharest, Romania"
243,2022-11-17,Linux C/C++ and Python Developer,Luxoft Romania,https://ro.linkedin.com/jobs/view/linux-c-c%2B%2B-and-python-developer-at-luxoft-romania-3364222007?refId=t6xd4%2FYdW0M%2Fagenda3l3A%3D%3D&trackingId=ALZW93nNa%2FcGyir8OA6ggQ%3D%3D&position=19&pageNum=9&trk=public_jobs_jserp-result_search-card,Romania
